Customer ID,fisrt_name,LastName ,Gender?,Date Of Birth,CITY,state ,job_title,Customer Segment,AnnualIncome,join_date
C00632,   PRIYA ,PATEL ,Female,26-06-2000,  Jaipur   ,Rajasthan,Student  ,Corporate,888185.76,19-08-2022
C00657,  arjun ,  Singh,Female,15-05-1965,   BHOPAL,Madhya Pradesh, Self Employed  ,Retail,923106.66,13-11-2023
,Vihaan  ,   chOPra   ,Male,13-08-1989,   Delhi,Delhi,  Business Owner,Retail,528935.25,15-04-2023
C03618,   AADHYA,  BANSal  ,Female,15-02-1995,,Chandigarh,  Self Employed   ,Corporate,,19-11-2024
C03113,POOJA ,   kulkarni,Female,01-06-1987,Bhopal  ,Madhya Pradesh,   Freelancer  ,Corporate,1063144.52,09-04-2025
C03410, vihaan   , SINGH   ,Female,24-10-1982,,Haryana, Business Owner ,Retail,325192.1,19/07/2022
C03959,   mYrA   ,   DESAI,Female,03-06-1965,   Noida ,Uttar Pradesh, Self Employed,Corporate,,16-09-2019
C02675,vivaan  ,Reddy ,Male,04-08-1964,mysuru   ,Karnataka, Self Employed   ,Premium,,01-16-2019
,rohan ,   mehta ,Male,03-12-1971, Ahmedabad   ,Gujarat,   Freelancer  ,Premium,unknown,08-09-2024
C04844, ayAan  ,mehTa  ,Male,16-02-1989,Noida  ,Uttar Pradesh, Salaried ,Retail,unknown,2020-03-28
C01869,   anaya  ,   mehta   ,Female,28-01-1989,  Gurugram ,Haryana,   Self Employed   ,Retail,562460.84,05-11-2023
C02088,pari, chopra   ,Male,28-03-1986,   Ahmedabad  ,Gujarat,   Business Owner  ,Retail,,2020-08-08
C04945, Reyansh , SINGH,Male,15-06-1981,nan,Tamil Nadu, Self Employed   ,Premium,371299.9,19-10-2024
C04941,  Sai,   CHOPRA ,Female,27-02-1962,Jaipur ,Rajasthan,Salaried   ,Premium,324000.0,02-07-2019
, ARJUN  , JAIN   ,Female,09-05-1986,  noida ,Uttar Pradesh,,SME,311854.98,18-05-2025
C03066,   krishna ,   Bansal   ,Female,09-11-1976,,Gujarat,Self Employed ,SME,$294707.56,2020/10/26
C04962,   pooja,   Kumar   ,Female,15-01-1988, surat ,Gujarat, Business Owner  ,Retail,626168.94,29-12-2025
C04282,  Aarav,  BANSal  ,Female,19-03-1964, coimbatore ,Tamil Nadu,  Student   ,Premium,505182.22,01-08-2023
C03062,   anika ,reddy  ,Male,02-03-1968, Indore ,Madhya Pradesh,   Student,Retail,258751.68,29-07-2025
C03654, Neha  , Malhotra,Male,24-01-1962,Chandigarh   ,Chandigarh, Business Owner   ,Retail,317891.22,2025-11-13
C04190,Krishna  ,   Iyer   ,Female,26-02-1994,  Hyderabad ,Telangana,Retired ,Retail,429269.8,05-06-2023
C03573,   SNEHA,  mishra ,Female,23-06-1989,,Tamil Nadu,Student  ,Premium,391386.78,29-04-2023
C03779,priya  , MALHOTRa,Female,04-10-1967,   kolkata,West Bengal,   Business Owner ,SME,575007.31,2022-12-14
C03621,   Krishna , Mehta  ,Female,06-06-1996, LUCKNOW,Uttar Pradesh, Freelancer   ,Retail,282367.86,09-10-2019
C00060, vihaan ,  JOShi  ,Female,24-04-1972, Gurugram,Haryana,Self Employed,Retail,456991.91,01-18-2022
C04238,   ANIKA ,   Kumar  ,Female,07-02-1961, MUMBAI  ,Maharashtra,   Freelancer,Retail,471136.25,23-08-2020
C04022,SAI  ,   IYER   ,Male,13-08-1986,Hyderabad,Telangana,Retired   ,Retail,479518.46,07-12-2020
C01803,Priya   , gupta  ,Male,06-12-1972, KOLKATA  ,West Bengal,  Business Owner   ,Retail,$unknown,31-01-2025
C04715,   sai  ,   PATEL  ,Male,15-08-2004, Kolkata,West Bengal, Freelancer ,Retail,,2025/05/09
C03793,  pari   , Iyer   ,Male,10-07-1966, Indore   ,Madhya Pradesh,Freelancer   ,Premium,324000.0,13-04-2023
C04413,  sara  ,   iyer,Female,27-09-2000,  Mysuru ,Karnataka,Salaried  ,SME,636720.88,24/05/2020
C03405,  Aditya  , MEHTA,Male,11-06-1996,Coimbatore ,Tamil Nadu,Retired  ,Retail,242878.86,30-09-2021
C02133, Myra   , AGArwAl  ,Female,04-01-1968,   Ahmedabad   ,Gujarat,Business Owner  ,Retail,362594.62,15-09-2021
C02409, RAhUl  ,joshi ,Male,10-10-1986,   MYSURU,Karnataka,,Premium,802233.38,13-12-2023
C04624, AYAAN  ,  GUPTA ,Female,23-02-1985,   MUMBAI,Maharashtra,   Student ,Retail,,09-10-2022
C00835,   Aarav  ,   Desai  ,Male,01-06-1963,Indore  ,Madhya Pradesh,  Student   ,Premium,619961.67,23-12-2021
C02964,ANIKA ,  kumar   ,Male,04-06-1972,   Coimbatore   ,Tamil Nadu, Business Owner,Retail,unknown,2018/07/08
C03531, sneha   , desai  ,Male,01-10-1987,   NOIDA  ,Uttar Pradesh,   Freelancer,Retail,779506.93,27-01-2020
C00388,  NISHA,bansal ,Female,22-08-1965, Mysuru ,Karnataka,,Retail,779226.45,27-06-2018
C04842, Reyansh   ,  MEHTA  ,Female,21-06-1990,   BENGALURU  ,Karnataka,   Retired  ,Retail,566886.7,26-04-2023
C03517,krishna   ,Reddy  ,Male,16-01-1991, Ahmedabad ,Gujarat, Business Owner ,SME,,2021/06/05
C00917, VIVAAN,   reddy,Male,25-12-1975,kochi ,Kerala,Self Employed,SME,530169.02,01-13-2025
C02523,   KABIR,   naiR ,Male,24-05-1980,Kolkata ,West Bengal,  Student   ,Premium,,2024-01-09
C02958,  iRa,  mehta ,Female,26-11-2004,  Hyderabad ,Telangana,Freelancer  ,Retail,,17-03-2020
C02097,   sneha   ,   desai   ,Male,13-06-1978,  Chennai   ,Tamil Nadu,   Salaried  ,Wealth,899482.2,14-07-2023
C04771, NEHA   , REDDY  ,Male,02-11-1995,   MYSURU   ,Karnataka, Business Owner  ,Wealth,,13-12-2023
C00283,   sara   ,  sharma ,Female,03-01-1991,   Gurugram ,Haryana,   Retired,Retail,unknown,04-05-2020
C00913, Rahul ,verma,Female,18-04-1987,  Nagpur   ,Maharashtra,   Self Employed  ,Wealth,,19-02-2025
C00831,Karan   ,AgARwaL   ,Male,18-12-1987,   Mumbai  ,Maharashtra,Retired  ,Corporate,396000.0,12-01-2023
C04272,  RIYA ,  JOSHI   ,Female,16-12-1971,   SURAT   ,Gujarat,   Salaried,SME,unknown,27-05-2018
C01269,   priyA,   Sharma   ,Female,10-09-1993,,Uttar Pradesh,  Business Owner   ,Retail,299296.41,04-16-2020
C02181,   VIHAAN   ,  malhotra  ,Male,24-10-1961,  Kolkata ,West Bengal,Student,Premium,,25-03-2022
C00695,nisha  ,  CHOPRA  ,Female,26-02-1980,,Delhi, Retired,Premium,,07-07-2018
C00626, RAHUL , KAPoor   ,Female,27-12-1985,nan,Karnataka,,Retail,1039769.87,2019/01/05
C01155,  priya, guPta,Female,01-08-1967,   Bhopal ,Madhya Pradesh,,Retail,713102.58,23-06-2021
C02981,   ayaan,  Gupta ,Male,13-11-1985,AHMEDABAD  ,Gujarat,Self Employed ,Retail,317917.85,10-30-2020
C02119,sai  ,sharma   ,Male,19-06-1968,   surat   ,Gujarat,  Self Employed ,SME,1090408.03,2025-12-04
C01234,   MYRA , SharMa   ,Male,06-09-1981,  Noida   ,Uttar Pradesh,,Premium,1645641.81,13-05-2024
C04718,  ira  ,  VERMA  ,Female,23-01-1972,  Chennai   ,Tamil Nadu,Business Owner   ,Wealth,$741648.39,02-10-2022
C00583, Reyansh  , Nair ,Female,14-12-1987,Gurugram  ,Haryana,,Retail,484079.96,05-10-2021
C02920,  KARAN  ,   PATeL ,Male,19-09-1968,coimbatore ,Tamil Nadu,   Student,Retail,333755.6,01-31-2024
C00100,   MYRA   ,SHARMA   ,Male,08-09-1988,  Mysuru ,Karnataka,Student  ,SME,1277017.04,04-07-2022
C02499,Rohan  ,   Chopra   ,Female,02-11-1973, Indore ,Madhya Pradesh,Salaried,SME,504953.33,29-03-2024
C02008,   ISHAAN,   patel ,Female,04-07-1972,   Noida  ,Uttar Pradesh,   Business Owner  ,Retail,1298645.24,17/07/2019
C02328,  aditya ,Kapoor  ,Male,13-09-1961,   DELHI ,Delhi,,Premium,707617.24,16-10-2021
C00144,   myrA ,desai ,Female,10-05-2002,Coimbatore ,Tamil Nadu,  Salaried,Retail,566052.43,25-02-2026
C02273,  amit ,  DESAI   ,Male,24-08-1978,  AHMEDABAD   ,Gujarat, Freelancer   ,Retail,796759.38,21-11-2024
C01061, aarav,  KApoOR ,Female,12-07-1972,  Kochi   ,Kerala,Business Owner ,Retail,unknown,01-21-2019
C01197,  nIShA  ,  Sharma  ,Female,03-06-2003,Bengaluru   ,Karnataka,   Student ,Wealth,1000653.87,24-11-2025
C01330,anika   ,   MALHOTRA,Female,04-03-1968,   Mysuru  ,Karnataka,,Retail,696134.63,28-01-2019
C04639,  nisha   ,  kulkarni ,Male,20-04-1984,  Bengaluru ,Karnataka,Salaried,Retail,505262.09,27-02-2022
C00618, Reyansh   ,  deSAi ,Male,09-06-1997, Mysuru,Karnataka, Freelancer ,Retail,,2021-05-21
C00860, myrA   ,   MEhta   ,Female,19-04-1977,   Coimbatore ,Tamil Nadu,Business Owner  ,Premium,1392883.22,08-31-2019
C00612,AARAV  , Iyer,Female,05-01-1997,   mumbai,Maharashtra,   Salaried  ,SME,356351.24,20-10-2022
C01217,  nisha,  joshi,Female,01-12-1986,nan,Telangana,Business Owner  ,Retail,395192.13,24-09-2024
C04073, aarav ,sharma  ,Female,17-04-1990,nan,Tamil Nadu,Student   ,Premium,341231.45,22-04-2019
C03368,  PRIYA, MISHRA  ,Female,20-07-2000,Kochi  ,Kerala,,Premium,539476.4,03-01-2022
C02562,  NISHA,   Iyer ,Male,21-10-2003,   Noida ,Uttar Pradesh,   Student ,Retail,unknown,29-06-2021
C02946,   Rohan ,  Mishra,Male,05-05-1991,   Pune   ,Maharashtra,   Business Owner,Premium,586066.5,15-12-2024
C02283, NishA   , DESAI,Male,14-03-1978, AHMEDABAD  ,Gujarat,   Self Employed,Retail,unknown,22/06/2023
C04210, RIYA ,   SINGH ,Female,20-09-1976,   Pune ,Maharashtra,   Salaried ,Wealth,2724642.45,23-11-2020
C03209,  PARI   ,   desai   ,Male,09-09-1992,  Chandigarh   ,Chandigarh,   Freelancer  ,SME,1330935.38,21-09-2020
C04059, Kabir   ,   malhotra,Female,11-09-1979,   Jaipur ,Rajasthan,Freelancer  ,Retail,271211.32,2018-10-15
C00522,  ROHAN, Patel ,Female,17-08-1977, BHOPAL   ,Madhya Pradesh,  Retired   ,Retail,400061.74,05-08-2018
C00169,arJuN  ,Bansal  ,Male,23-10-1962,nan,Uttar Pradesh,Student  ,Retail,228349.31,18-08-2023
C01522,  rohaN, Reddy   ,Female,23-08-1968,Gurugram   ,Haryana,,Retail,244673.88,06-08-2024
C04857, Ayaan  ,   Singh  ,Female,17-10-1984,,Haryana,Retired  ,Retail,266931.79,16-04-2024
C03444,   Priya ,  SHARMA  ,Female,21-10-1965,   Mysuru   ,Karnataka,Self Employed ,Retail,,03-06-2025
,ISHAAN  ,   CHOPRA   ,Female,26-05-1978,   Lucknow   ,Uttar Pradesh, Freelancer,Retail,318818.95,07-07-2025
C01467,   Arjun  ,MISHRA,Male,28-11-1991,   mysuru,Karnataka,,Retail,unknown,16-12-2020
C04563, krishna   ,  kapoor,Male,04-11-1968,CHENNAI,Tamil Nadu, Business Owner,Retail,372921.3,23-04-2022
C01995,ISHaan   ,bansal  ,Female,18-10-1997,   Gurugram   ,Haryana, Salaried,Retail,unknown,30-10-2023
C04004,AADHYA   ,  Desai,Male,10-12-1965,,Maharashtra,   Salaried,Retail,335063.71,11-07-2020
C02091,AARAV  ,  MIShra ,Male,05-01-1983, Mumbai,Maharashtra,  Salaried,Corporate,,05-06-2020
C03562, VIHAAN,  malhotra   ,Male,26-02-1975,Kochi,Kerala,  Retired   ,Retail,,10-23-2024
C04228,   arjun   ,maLHOTRA,Female,17-04-1985,   kolkata   ,West Bengal,  Self Employed,Retail,493397.97,13-11-2024
C00178,aNAyA   , nAiR   ,Female,06-08-1985,NAN,Maharashtra, Freelancer  ,SME,665507.15,04-02-2024
C02529, DIYA   ,  dEsAI ,Female,22-10-1973,   Jaipur   ,Rajasthan,  Retired,Retail,,03-14-2018
C00152,   DIYA,   singh   ,Male,14-09-1990, AHMEDABAD ,Gujarat, Self Employed   ,Corporate,839787.15,08-11-2022
, diya  ,   Kulkarni ,Female,17-05-1982,,Maharashtra,,Retail,248816.48,01-06-2023
C00046,   AADHYA ,  iyer   ,Female,08-10-1994,  Kochi,Kerala, Freelancer   ,Retail,,08-11-2019
C02435, AMIT  , malhotra   ,Female,09-08-1961,Coimbatore ,Tamil Nadu,,Retail,665362.11,19-01-2021
C03402,   vivaan   ,   bANsal  ,Female,17-11-1991, Ahmedabad,Gujarat, Retired  ,Retail,242954.75,13-09-2023
C01129,   Kabir  ,  Joshi,Female,28-07-1997,   Mumbai  ,Maharashtra,,SME,unknown,28-10-2020
C04550,  ayaan ,  agarwal  ,Female,16-03-1966,Jaipur ,Rajasthan,Retired   ,Retail,686566.77,30-03-2025
C01847,sara ,   Patel,Female,22-07-1982,,Karnataka,  Student ,Retail,180000.0,01-04-2022
C04536,   vIhAaN,Verma ,Female,20-05-1965,MYSURU ,Karnataka,   Freelancer   ,Retail,517200.75,12-01-2018
C01990,   POOJA ,   malhotra,Female,04-07-1999, MUMBAI   ,Maharashtra,Business Owner   ,Retail,479110.27,17-07-2019
C03089,  Rohan  , MEHTA,Male,23-06-1971,   Mysuru ,Karnataka,,Premium,1030400.37,04-05-2024
C02714, vivaAn   ,  SINGH  ,Male,02-12-1973, Gurugram ,Haryana, Salaried  ,Retail,,2025-11-29
C04422,POOJA   ,MISHRA  ,Male,06-04-1996,  Pune,Maharashtra,  Self Employed ,Wealth,unknown,31/08/2018
C01672,   amit,  nair  ,Male,07-01-1968,Kolkata,West Bengal,   Salaried   ,Retail,451486.93,02-02-2024
C02483,   VIhaAN   ,   SHaRmA  ,Female,22-05-1986,   Pune   ,Maharashtra,   Salaried   ,Retail,672391.79,16-10-2025
C04977,  ISHAAN  ,  chopra   ,Female,25-05-1998,  Surat  ,Gujarat,Student ,Corporate,unknown,28-03-2023
C03344,   ANIKA  ,Bansal  ,Female,05-06-2003, Ahmedabad,Gujarat,   Student  ,Premium,989383.97,12-11-2019
C00631, KARAN , Mehta ,Female,13-08-1975,  Kochi,Kerala,Self Employed  ,Retail,777660.38,19/10/2019
C02883,  Pari ,DESAI  ,Female,18-03-1961,SURAT  ,Gujarat,   Salaried   ,Retail,,06-08-2022
C00412, aarav, Kumar,Female,05-04-1984,   Surat ,Gujarat,   Student,SME,949363.56,05-07-2019
C01594,anika  ,agarwal ,Male,14-12-1990,Noida  ,Uttar Pradesh,   Student   ,SME,347688.6,23-09-2021
,  IRA  ,   Mehta,Male,14-07-1987,  Hyderabad  ,Telangana,  Freelancer  ,SME,252000.0,2023/04/30
,   anaya ,  nAIR,Female,09-07-1977,   Kolkata  ,West Bengal,  Retired ,Retail,296861.86,2023/06/21
C04320,  Vivaan  ,   veRma ,Female,02-03-1993,   Lucknow   ,Uttar Pradesh,   Retired   ,SME,1036051.41,19-10-2022
,  IRA,reddy ,Male,15-09-1991,COIMBATORE  ,Tamil Nadu,  Business Owner,Premium,1013424.89,14-10-2022
C01597,  Kabir   ,  VERMA   ,Male,23-03-1993,   Bengaluru ,Karnataka,   Student,Retail,unknown,07-03-2023
C00260, NehA,  KaPooR ,Male,11-01-1967, Hyderabad ,Telangana,   Student,SME,492203.42,08-02-2023
C04133,SAI  ,kapoor   ,Male,21-02-1984,  bengaluru ,Karnataka,,SME,463804.74,10-07-2023
C01105, Anaya  ,  Desai ,Male,12-07-1995,  AHMEDABAD,Gujarat, Freelancer ,Corporate,unknown,14/09/2025
C04260,   ARJuN   ,REDDY,Male,10-04-1978,BENGALURU ,Karnataka,   Salaried ,SME,unknown,26-06-2018
C03947,RAHUL  ,IYER,Female,23-10-1962,  Mumbai  ,Maharashtra,,Retail,734842.82,04-19-2019
C02387,  sai ,   desai ,Male,05-03-1979, KOCHI ,Kerala,   Self Employed   ,Retail,213191.95,10-05-2018
C00239,   PRIYA ,  Patel  ,Female,27-12-1966,Surat ,Gujarat,   Salaried ,Premium,,28-08-2020
C01376,   ANAyA  ,  Kapoor  ,Male,27-03-1988,COIMBATORE  ,Tamil Nadu,Salaried ,Retail,,04-11-2019
C00574, sai,  mishra,Male,12-08-1974,Hyderabad  ,Telangana,  Freelancer ,Wealth,1028788.41,02-01-2024
C03097, ADITYA ,Gupta ,Female,25-01-1986,Gurugram   ,Haryana,,Retail,,23-03-2018
C03271, ayaan  ,MALHOtRa  ,Male,10-03-1993,Pune   ,Maharashtra,Business Owner   ,Retail,,01-03-2018
C02656,Sneha,   Nair ,Female,16-03-1980,Bengaluru  ,Karnataka,Business Owner   ,Retail,304802.05,29/09/2019
C03507,   ishaan  ,   Desai  ,Female,28-11-1972,   Indore  ,Madhya Pradesh,  Business Owner  ,Premium,763832.93,13-06-2024
C04443,  karan,DeSAI,Male,16-11-1983,   AHMEDABAD   ,Gujarat,Student,Retail,1423458.13,09-11-2022
C02943,   anika ,   MEHTA   ,Female,16-10-2004, Bengaluru   ,Karnataka,  Student  ,SME,252000.0,28/04/2024
C04712, pooja,reddy  ,Female,19-11-1991,Mumbai   ,Maharashtra,  Salaried,Retail,747051.67,2024-12-24
C03543, PrIya, REDdy,Female,25-07-2004,   Delhi ,Delhi,   Salaried,Retail,301575.63,02-08-2025
C01826,   AMit , ChoPRA,Male,28-07-1982,  kochi,Kerala, Retired   ,Retail,810857.0,2024/09/09
C01656,AYAAN ,  singh ,Female,26-10-1992,   Bengaluru,Karnataka,Student ,Retail,858445.23,26-08-2024
C03639,  IsHAAn , KaPoOr,Male,19-08-1974, Coimbatore ,Tamil Nadu, Business Owner  ,SME,,12-12-2018
C01958,  Rohan   ,Agarwal  ,Female,19-03-1963,   AHMEDABAD  ,Gujarat,Self Employed ,Retail,180000.0,21-01-2023
C02196,   Anika ,   pATEl   ,Female,21-03-1986, Kochi   ,Kerala, Salaried ,Retail,,05-07-2018
C03151,raHul  ,   JAIN,Male,10-04-1980,  noida   ,Uttar Pradesh, Student   ,Premium,,18-05-2023
C03925,  NEhA  , SHARMA,Female,05-11-1967,,West Bengal,  Self Employed   ,SME,570857.21,25-07-2023
C03480,  POoJA,   VERMA  ,Male,17-05-1992,  Mumbai ,Maharashtra,Student,Retail,1232087.87,26-01-2018
,Pooja ,   Kapoor  ,Male,11-11-1976,bengaluru,Karnataka,   Freelancer,Retail,919306.69,2021/10/17
, NISHA,   jain,Female,19-04-1975,   Jaipur,Rajasthan,Retired   ,Retail,191072.29,02-03-2018
C01532, Sara   ,   Singh  ,Female,09-06-1989,Indore,Madhya Pradesh,  Self Employed  ,Corporate,unknown,05-28-2024
C03102, Neha,Kapoor  ,Male,07-08-1991,   Mumbai  ,Maharashtra, Retired,Premium,1576465.58,17-11-2019
C00551,   RiYa ,   KUMAR,Female,14-08-1993,   Hyderabad  ,Telangana, Retired ,Retail,,27-12-2018
C04062,  SARA  ,   Desai,Female,14-04-2001,,Telangana, Salaried,Retail,810799.07,09-09-2023
C00466,   ANaYA ,   JAin   ,Female,23-09-1989,,Madhya Pradesh,Freelancer   ,Retail,266601.83,06-10-2019
C04717,Ishaan   ,  iyer   ,Male,19-08-2001, Gurugram,Haryana,  Student  ,SME,,03-09-2023
C02046, SAI  ,  REDDY ,Female,07-05-1977, Hyderabad   ,Telangana,   Retired  ,Retail,563571.09,19-08-2025
C03823,KARAN  , Jain ,Male,19-02-1961,Kochi ,Kerala, Retired ,Retail,unknown,2019-11-29
C02010,NEHA  , Joshi ,Female,17-07-2002, Indore  ,Madhya Pradesh, Retired   ,Retail,,12/04/2021
C00437,Neha   ,  jain ,Male,02-05-1968,Kolkata,West Bengal,   Retired  ,Retail,406926.02,02-04-2020
C04087,   VIHAAN   , Mehta,Female,13-03-1993,Kochi,Kerala,   Student   ,SME,551009.28,18-06-2023
C03075,   myra, Nair  ,Female,20-01-1964,  surat  ,Gujarat,  Self Employed  ,Corporate,428697.96,27-02-2023
C02239,aYaan   ,   VerMa   ,Male,20-07-1987,,West Bengal,  Business Owner   ,Retail,1648633.75,11-03-2019
C01389,  Sneha   ,patEl   ,Female,15-09-1992,  Mysuru,Karnataka,,Retail,422567.31,12-17-2021
C04618,   KIARA  , MEHTA   ,Male,03-05-1999,   Chennai  ,Tamil Nadu,  Retired,Retail,unknown,06-09-2019
C03592,POOJA ,chopra  ,Female,05-12-1983,   NAGPUR  ,Maharashtra,   Self Employed   ,SME,,2021-08-04
C02607,  VIHAAN ,   IYER   ,Female,06-08-1993,Jaipur  ,Rajasthan, Freelancer,Premium,1370211.95,13-06-2021
C04923,   Arjun,agarwal   ,Male,23-08-1980,   Gurugram  ,Haryana,Business Owner  ,Retail,,02-02-2023
C02215,  rOHAN   ,KAPOOR   ,Male,14-05-2002, noida,Uttar Pradesh,   Student   ,Retail,442567.93,19-02-2019
C00816,  vIVAAN,  Singh,Male,06-12-1998, Gurugram ,Haryana,  Freelancer,Retail,,23-10-2019
C04452,  Pooja ,verma,Female,17-11-1964,surat  ,Gujarat,Salaried  ,Retail,180000.0,03-01-2025
C04936,  MYRA  ,Nair,Male,22-07-1963,Surat  ,Gujarat,   Salaried  ,Retail,1026777.91,15-09-2021
C04777,   Ira   ,   meHTa  ,Female,13-11-1993,  Mysuru   ,Karnataka, Self Employed ,Retail,388759.72,27-12-2025
C01534, sara   ,  kuMaR   ,Male,28-09-1963,   AHMEDABAD   ,Gujarat,Student ,Retail,414613.56,16/09/2025
C04432, sneha  ,sharma   ,Female,16-08-1973, Delhi  ,Delhi, Freelancer   ,Retail,180000.0,18-09-2020
C04342,   kabir ,  KUMAR   ,Male,05-09-1964, Gurugram,Haryana,  Business Owner  ,Retail,180000.0,17-07-2023
C03780,  rIyA   ,  paTeL,Male,14-07-1989,  Surat  ,Gujarat,,Premium,,17-02-2020
C03150,   pari  ,kapoor  ,Male,08-10-1983, Chandigarh  ,Chandigarh,   Freelancer ,Retail,221949.25,2018/11/28
C02858, NISHA ,Patel   ,Male,04-09-1971, Jaipur ,Rajasthan,  Student ,Premium,1558600.09,17-01-2024
C03534,IRa,  VeRMA,Female,22-09-1989, Bengaluru,Karnataka,   Student  ,Retail,,07-07-2020
C02697,  MYRA   ,   gupta ,Male,05-09-1968,  Coimbatore   ,Tamil Nadu, Student  ,SME,766580.02,10-03-2024
C01873,myra  , GUpTa ,Male,28-09-1968,NAN,Gujarat, Retired   ,Retail,653469.44,22-07-2021
C02429,KIARA ,Mishra,Male,13-08-1975,Gurugram ,Haryana, Self Employed ,Premium,659375.42,23-05-2024
C01443, ANIKA  ,   verma ,Female,27-05-1983, pune,Maharashtra,   Salaried   ,Retail,578431.47,24-07-2022
C02835, Myra ,   BANSAL  ,Female,25-10-1973,  Noida  ,Uttar Pradesh, Salaried ,Premium,unknown,2020/01/31
C04669,  Diya,KUlkaRNi  ,Female,23-04-1974, Kolkata ,West Bengal,,Retail,198912.17,17-08-2018
C02080,NEHA, bansal ,Male,23-10-1970,Coimbatore,Tamil Nadu,  Self Employed   ,Retail,907999.71,06-02-2026
,NEHA  ,  mishra ,Male,24-10-1982, GURUGRAM,Haryana,,Premium,1572349.59,12-10-2024
C03100, KRISHNA   ,KAPOOR,Female,27-08-1989,   Bhopal   ,Madhya Pradesh,  Self Employed  ,Retail,$unknown,28-10-2025
C01342,sai ,  MEHTA   ,Female,10-03-1988, HYDERABAD ,Telangana, Business Owner ,Retail,276807.7,14-11-2019
C03353,  Ayaan,  Reddy,Female,11-08-1963,NAN,Maharashtra,  Retired   ,SME,unknown,28-12-2019
C03635,  IrA ,   agarwal ,Female,23-02-1995,  Coimbatore ,Tamil Nadu,   Salaried,SME,595844.61,20-07-2023
C01658,   Reyansh   ,PAtEL ,Male,16-03-1992,Chandigarh  ,Chandigarh,,Retail,,23-09-2021
C02513,anaYa, rEDdY,Female,13-07-1993,  KOLKATA  ,West Bengal,   Student   ,Wealth,1102795.26,06-03-2018
C00846,   Anaya  , Verma ,Male,12-05-1967,  chennai ,Tamil Nadu,,Retail,347475.58,03-01-2018
C02247, aarav  ,Reddy  ,Male,12-04-1993,   delhi  ,Delhi,  Salaried   ,Wealth,unknown,22/02/2026
C01919,   diya  ,   Patel ,Male,19-03-1972,  Gurugram  ,Haryana,,Corporate,,2025/05/06
C04531,Krishna   , KAPOOR ,Female,24-06-1975, ahmedabad ,Gujarat, Freelancer,Retail,906287.68,2019/01/11
C01373,  AnAYA , Kapoor ,Male,05-12-1969,   Jaipur   ,Rajasthan,   Freelancer ,Retail,325271.07,05-27-2023
C00950,   myra   ,  JAIN  ,Female,17-09-1974,,Tamil Nadu,Retired,Retail,219949.17,20-11-2020
C02221, reyaNSH  ,  mishra   ,Male,10-12-1984,   GURUGRAM  ,Haryana,,Retail,180000.0,2019-07-23
C00996,  PRIYA,  Chopra   ,Female,02-02-1979, AHMEDABAD  ,Gujarat,   Student ,Retail,543180.82,01-07-2018
C02346,   AARAV   , mishra  ,Male,02-07-1993,   Chennai   ,Tamil Nadu,  Business Owner,Retail,832415.86,09-01-2021
C03854,SARA  ,   Reddy,Male,03-12-1982,,Maharashtra, Business Owner   ,SME,unknown,03-11-2022
C04683, amit   ,  IYER,Female,07-07-1967, coimbatore ,Tamil Nadu,  Retired  ,Premium,736163.62,10-10-2025
C01849,NEHA,VERMA ,Male,02-06-1976,surat   ,Gujarat,   Salaried,Premium,,21-12-2023
C01837,  amit  , reddy  ,Male,05-11-1975,  INDORE   ,Madhya Pradesh,Retired   ,Premium,764305.78,20-11-2021
C04645,PRIYA  ,Patel   ,Female,17-04-1978,,Karnataka, Student   ,Corporate,3095106.39,15-05-2021
C03133, REYANSH   ,  kAPOOr ,Male,17-05-1998,NAGPUR   ,Maharashtra,  Business Owner,Retail,,2019/11/21
C04667,   myra  , jaiN  ,Female,10-11-1989,,Maharashtra, Business Owner ,Corporate,3414875.9,2019-05-12
C01158, kiara  ,  KuMaR   ,Male,22-12-1973,,Chandigarh,Retired,Retail,828642.17,13-09-2019
C00843, SNEHA   , GUPTA,Male,08-12-1976,  Mysuru   ,Karnataka,   Self Employed  ,Premium,unknown,2024/08/18
,   Krishna , PATEL   ,Male,19-07-1981,,Haryana,,SME,536686.42,14-10-2018
C03840,   Nisha   ,   DESai  ,Female,14-02-1984,   Jaipur   ,Rajasthan,   Freelancer   ,Premium,unknown,02-29-2020
C01402,  Reyansh  , SINGH ,Male,23-10-2001,   GURUGRAM ,Haryana,   Freelancer  ,SME,702246.12,27/08/2025
C02431, priya,   Singh   ,Female,26-04-1999,Mumbai,Maharashtra,   Salaried ,Corporate,396000.0,31-03-2022
C01670,   Aarav   ,   Mehta   ,Male,20-08-1968, noida   ,Uttar Pradesh,,Premium,$910357.87,09-02-2018
, Myra ,   BANsAl  ,Male,18-05-1977,bengaluru  ,Karnataka,   Retired,SME,818615.66,31-12-2022
C04369,  diya  ,  Gupta  ,Female,14-05-1962,  Indore   ,Madhya Pradesh,   Retired   ,Retail,,19-03-2026
,Ira ,Desai  ,Male,14-08-1963,Surat   ,Gujarat, Salaried ,SME,$542963.06,2024/06/02
C04113,  Rohan  ,   reddy  ,Male,12-01-1980,,Madhya Pradesh, Business Owner ,Premium,2337222.64,13-07-2025
C04893,  NISHA,  REDDY ,Male,13-10-1984,   Kochi   ,Kerala, Business Owner,Premium,unknown,24/02/2022
C02421,   SAI  ,KUMAR  ,Female,08-11-1990,  Mysuru,Karnataka, Salaried ,Premium,562405.25,20-09-2025
